godzina,id
4,33395
21,34897
19,32583
17,35199
12,53622
7,37401
17,33657
14,34075
14,34076
10,53614
12,53363
12,45599
13,34699
16,45505
13,49507
13,40825
8,45310
13,36190
16,53706
10,36184
19,48248
11,53617
16,53699
12,2012417
13,53371
22,47779
9,43923
21,53745
13,53372
15,48341
15,38468
17,53716
14,53380
15,42987
16,53697
11,42421
16,53709
13,53647
12,53618
17,2036722
19,53731
12,44847
8,53766
15,37595
18,53018
15,53383
15,53384
22,53749
12,2012418
18,53721
22,53747
15,53385
18,53727
3,53759
20,53422
21,53426
11,51088
11,2127047
21,53427
0,53433
4,53436
22,53430
23,53431
21,53428
0,53432
17,53399
9,37314
17,53397
17,53400
19,53414
19,29419
7,53437
8,53440
21,39811
13,54153
8,46620
11,53454
8,53441
13,39983
17,32576
14,31747
12,53460
14,38626
19,41615
16,33937
17,33938
13,47818
8,53442
0,44011
14,34561
16,50344
14,50638
15,35227
17,35228
21,47140
9,37313
11,53455
19,36236
9,53443
10,53448
18,50561
12,34657
1,47331
20,51303
12,2012419
14,2010148
22,2009225
10,51494
14,45501
15,2133714
15,2136544
20,2145643
8,2084702
22,3331
8,3407
13,42681
16,50221
18,45460
2,45567
9,48920
12,54231
12,47946
16,39797
15,45779
18,55232
17,45802
19,44521
13,44850
8,44881
17,45036
23,30970
7,35565
20,54863
23,53752
15,42444
15,46774
13,54459
16,54508
13,39739
22,54675
19,39806
8,42509
23,51309
10,55390
21,54719
7,51326
9,54803
17,51298
6,50857
15,42047
10,967
16,46014
8,39769
11,37576
17,54855
17,32958
8,48579
8,39121
9,39692
22,2009226
14,6226
6,43108
19,55249
10,55653
18,48774
11,45320
16,49457
21,50946
5,44263
14,30552
12,32782
8,39911
22,30968
7,32773
13,29654
14,32156
18,29674
8,32392
18,32578
13,53467
22,2009227
7,33328
15,33437
11,33514
17,33940
16,34085
14,32296
13,55880
14,34141
9,34548
13,55894
1,35129
23,35374
14,35399
15,34156
10,35688
17,35842
15,35943
10,50971
13,36226
7,36683
7,36686
12,36071
12,36811
2,36854
1,37683
9,37816
19,37895
10,37875
17,37995
14,38179
10,38217
7,40095
14,40497
3,38246
10,38340
21,38330
23,38332
10,38402
16,38351
10,38398
18,38483
17,39099
10,38401
11,38500
16,38512
8,38615
9,38616
22,2009229
17,2036725
10,38747
6,38777
14,39313
14,42578
11,38795
12,38833
1,38918
10,38945
15,38553
21,39294
19,39321
16,56020
0,39762
16,39798
2,41721
14,39858
19,39863
22,39966
11,39979
17,40051
12,2012422
16,35574
13,40233
15,40236
3,40264
0,40259
17,40339
20,40347
17,35657
18,35658
11,50977
17,40780
11,40821
16,40836
2,40907
11,40945
6,41003
14,41066
20,32255
8,2127957
17,2130979
16,51173
15,41180
19,43994
11,41494
4,41554
8,41567
7,45934
9,41572
0,41700
22,2009230
12,2038567
14,41778
12,41887
18,41974
11,42035
17,42057
23,42086
0,41702
15,51108
23,42211
14,50994
11,41913
20,42378
20,42379
8,42398
20,42483
18,2036727
10,42664
10,42660
19,42841
19,43084
2,43101
16,43193
20,43423
14,43492
16,43499
13,50429
20,43566
11,43592
11,50211
8,43641
13,43802
15,43688
23,43724
12,43947
22,43898
16,44079
23,44312
19,44648
16,44510
4,40998
15,45787
17,50923
13,45249
3,48904
16,43072
21,46228
14,50063
20,51178
17,50353
16,51205
20,50373
17,50449
19,51244
9,50297
11,37977
21,53121
3,53140
14,49679
10,53188
21,53508
15,43602
7,51021
19,53282
8,53329
10,53346
18,53574
17,35555
18,53278
15,45695
12,2038568
22,2009235
18,2036729
12,2012424
15,1340
11,1463
20,1770
14,2230
15,2353
14,2011021
17,2340
17,2357
18,2327
18,2328
19,2360
9,2033538
9,2033539
7,2033532
8,2033535
7,2033531
13,2323
15,2398
10,2033543
12,2096612
15,2139474
12,2374
8,2519
19,2510
9,2448
12,2543
10,2033550
21,2637
21,2642
21,2646
10,2033551
0,2677
23,2674
10,2033559
21,2790
6,2809
11,2033562
11,2033576
9,2886
11,2033579
12,2033585
14,2925
18,3009
10,2947
9,2941
12,2033592
20,3014
3,3035
14,3117
12,2033596
13,3085
18,3142
17,5625
12,3157
17,3123
12,2033609
12,2033630
8,3128
19,3230
15,3226
20,3201
12,2033615
13,2033671
12,2033620
17,3322
8,3307
3,3303
13,2033666
12,2033631
15,3357
0,3334
12,2033633
13,2033690
17,3455
16,3449
10,3425
9,3416
13,2033679
13,2033681
23,3505
1,3520
22,3503
13,2033691
17,3630
15,3599
19,3649
16,3614
18,3735
2,3703
21,3843
10,3810
10,3809
16,3924
12,3907
12,8632
13,2033678
8,4004
3,4039
13,2033663
8,4080
13,2033667
13,4187
21,4098
16,4307
16,4397
19,4412
9,4554
10,4651
22,4623
14,4703
16,4755
10,7425
12,2012426
22,2009241
14,2010150
22,2009242
18,29863
22,2009243
22,2009415
12,2038569
22,2009244
18,2036731
8,12526
22,2009245
22,2009259
22,2010878
20,11206
22,2009246
12,2012429
22,2009248
18,2036732
8,2131852
18,11334
22,2009250
12,2012430
22,2009253
9,2005701
14,2010151
18,2036733
8,2002412
23,55072
22,2009255
12,2038570
12,2012432
22,2009258
9,2005702
11,2005703
11,12681
12,2012434
13,2005706
13,2005707
22,2005713
9,2005690
22,2005716
22,2005719
6,2009260
14,2010152
12,2038571
23,55073
6,2009261
16,29852
14,33811
12,2012436
7,2009262
13,2005708
12,2038572
7,2009263
12,2012437
8,33894
7,2009264
22,2005710
22,2005712
7,2009266
22,2010154
12,2012438
7,2009268
12,2038573
12,2038574
12,2012441
7,2009271
16,29853
22,2010155
12,2012439
7,2009273
7,2009275
7,2009277
22,2010157
5,2010885
22,2005723
22,2005724
22,2005722
12,2012442
22,2005725
7,2009276
17,29854
13,2038576
9,2005889
22,2005726
22,2010159
12,2012444
7,2005728
7,2005729
20,15600
12,2012445
12,30333
12,16279
7,51251
11,2038551
14,2038578
7,2005738
12,55451
12,2012447
1,17734
11,2009281
13,17915
7,2005741
7,2005742
7,2005745
11,2009282
6,18567
7,2005744
12,2012448
9,2005750
11,2009284
10,2005133
9,2005747
13,55459
9,35735
9,2005751
8,2009347
11,2009287
22,2038579
12,2012450
22,2010162
9,2005754
11,2009294
9,2005756
12,2012453
11,2009292
14,20869
11,2009293
8,2001113
12,2009297
8,2129367
12,2142734
22,50125
22,2010164
9,2005760
16,50445
12,2009298
7,2038582
7,2005727
13,23130
22,2010165
17,50452
13,50432
12,2012457
13,2009300
13,2009303
13,2009301
14,2009313
13,2005767
12,2012458
13,2005768
13,2005769
9,2009353
22,2010166
14,2009305
13,2005771
12,2012459
13,2005773
8,2009350
13,2005775
12,2012461
9,2000347
12,2012462
14,2009307
13,25358
13,2005780
23,2001750
13,2005781
8,25651
13,2005782
14,2009310
23,2001753
13,2005783
13,2005784
7,2038585
14,2009312
22,2010167
14,2009314
14,2009315
14,2009316
14,2005787
22,2010168
14,2005788
14,2009317
14,2005799
22,2010169
13,30081
22,2010170
8,2025354
23,2001755
17,29856
7,2038587
17,29857
22,2009319
14,2005796
10,28499
14,2005798
14,2005797
22,2009320
22,2010171
14,2005800
14,2005801
19,29870
22,2005802
11,29308
17,29406
22,2005804
3,29354
4,29357
9,29361
2,31718
10,29363
10,29366
11,29373
12,29379
13,29383
8,29825
18,29860
14,29387
14,29390
14,29391
15,29392
16,29397
16,29398
16,29399
17,29401
17,29403
17,29404
23,2001801
17,29407
17,29408
18,29861
18,29413
4,29438
18,29415
19,29416
19,29417
19,29421
19,29422
20,29424
16,29667
21,29425
17,31576
22,29427
22,29428
23,29429
3,29436
5,29490
4,29439
10,29448
11,29451
12,29452
13,29454
13,29456
14,29457
19,29585
14,29458
15,29462
22,29480
22,29482
5,29489
7,29491
9,29494
11,29497
13,29498
14,29502
15,29503
16,29504
16,29505
17,29672
18,29507
18,29508
10,2038631
19,29509
10,29517
10,29518
10,29519
11,29520
13,29523
14,29527
15,29530
15,29531
15,29532
15,29533
20,29588
23,2001815
16,29535
20,29541
20,29542
21,29545
0,29550
5,29553
11,30206
9,29557
22,29702
9,29558
10,29559
10,29560
10,29561
15,29768
11,29562
9,29602
19,29872
11,29563
11,29564
12,29565
12,29567
13,29569
16,29610
14,29571
14,29574
15,29575
15,29576
16,29577
16,29578
10,2012560
17,29580
23,29808
22,29595
10,29603
8,2012468
10,29604
10,29605
14,29607
12,29650
22,29703
20,29621
20,29622
22,29628
22,29629
1,29813
5,29726
22,29632
22,2009324
8,29643
9,29644
12,31079
9,29645
11,29648
11,29649
12,29651
12,29652
13,29655
14,29657
14,29658
16,29663
16,29664
13,29752
17,29673
20,29686
20,29687
15,2060546
20,29689
20,29690
21,29693
22,29695
22,29698
22,29699
23,29707
23,29809
0,29716
1,29720
3,29722
16,29778
8,29728
9,29730
9,29731
9,29732
22,2005808
9,29828
10,29736
10,29737
11,29740
14,29840
12,29744
12,29746
20,30357
12,29747
13,29749
13,29750
14,29759
14,29763
14,29764
3,30010
15,29770
15,29772
15,29775
16,29780
16,30133
8,2012470
17,29786
18,29788
19,29791
20,29793
21,29795
21,29797
22,29798
22,29799
22,29801
12,30079
22,29802
23,29807
9,29830
10,29831
12,29837
13,29839
14,29841
14,29842
14,29846
15,29849
22,2009326
15,29851
20,29875
21,29877
21,29879
21,29880
0,29929
3,30018
13,30090
7,2038589
17,30144
2,31719
7,30046
9,30057
9,30058
10,30060
12,30073
12,30076
15,30112
15,30114
15,30117
8,2005867
15,30120
16,30124
16,30125
16,30130
16,30131
17,30146
18,30157
18,30159
19,30161
19,30162
21,30171
22,30177
23,30183
1,30186
5,30192
6,30193
7,30194
8,30195
8,30196
8,30197
9,30199
10,30205
13,30213
13,30215
13,30220
8,2025355
14,30222
14,30223
15,30226
15,30227
15,30230
15,30231
10,30374
15,30232
16,30233
16,30234
17,30238
17,30239
17,30240
18,30245
8,2012469
18,30246
18,30247
18,30250
19,30252
19,30254
20,30255
20,30256
21,30257
21,30258
21,30259
0,30268
1,30270
1,30272
8,30278
9,30279
10,30280
10,30281
11,30283
19,30306
11,30284
11,30285
12,30286
13,30290
13,30292
15,31102
4,30326
13,30293
14,30294
14,30296
15,30298
15,30301
15,30302
17,30304
17,30305
22,2010173
20,30307
20,30308
21,30313
21,30315
22,30318
23,30319
9,30331
11,30332
12,30334
12,30337
13,30338
14,30340
20,30356
18,38717
21,30359
8,30373
14,30845
10,30377
10,30379
11,30380
11,30381
11,30382
12,30383
12,30384
13,30386
13,30387
13,30388
13,30389
15,30394
16,30396
16,30397
7,2009495
16,30398
17,30405
17,30407
18,30410
14,30848
18,30411
18,30413
18,30414
18,30415
19,30416
20,30423
21,30424
0,30432
2,30434
10,30817
6,30435
8,30442
16,43845
8,30443
9,30444
8,31051
9,30445
9,30446
11,30448
12,30452
12,32781
12,30453
12,30454
13,30456
13,30458
16,30655
16,30664
17,30685
18,30689
18,30693
19,30708
20,30723
20,30725
16,30863
16,30864
20,30727
20,30731
21,30744
21,30750
22,2009328
6,30787
6,30789
8,30800
10,30821
14,51233
12,30829
12,30835
13,30836
13,30842
13,30843
13,30844
16,30865
17,30873
18,30883
18,30884
18,30887
20,30903
12,31620
20,30905
20,30906
12,31218
20,30907
20,30909
7,31043
8,31048
8,31049
20,31128
22,2005813
9,31053
9,31055
9,31058
10,31059
10,31060
10,31070
11,31072
11,31074
11,31075
13,31082
13,31086
13,31088
15,31099
17,31113
17,31114
18,31117
19,31126
20,31127
17,31684
20,31129
20,31133
0,31145
1,31164
3,31180
8,31200
9,31202
9,31205
11,31214
11,31216
22,2005814
13,31288
13,31296
14,31342
14,31357
15,31367
15,31380
18,32181
15,31385
16,31415
18,31454
18,31457
20,31483
23,31500
23,31505
9,31530
16,31627
11,31549
13,31556
14,31563
16,31567
16,31573
17,31574
17,31579
17,31580
18,31583
18,31584
20,31588
22,31595
3,31603
13,31622
13,31624
16,31629
4,31642
8,31643
9,31646
13,32360
9,31647
10,31649
10,31652
17,31683
11,31656
13,31662
13,31663
14,31836
13,31664
18,40840
16,31674
16,31676
16,31677
16,31678
8,2012471
18,31686
18,31687
18,31688
19,31693
14,31873
20,31696
17,31680
20,31703
9,2050960
21,31706
22,31711
2,31720
9,31731
10,31734
12,31737
14,31745
22,2005816
14,31786
17,32246
14,31890
16,31954
16,31959
17,31975
19,32012
20,32030
22,2005817
22,2005818
22,2009331
23,32382
21,32044
0,32073
6,32093
6,32094
9,32117
11,32129
11,32132
22,32330
12,32138
12,32139
12,32143
13,32147
13,32151
14,32160
15,32162
17,32175
6,32208
7,32213
11,32226
12,32229
12,32232
12,32235
16,32241
9,33900
10,34064
2,32264
8,32265
11,32273
11,32274
15,32301
15,32302
14,32439
15,32303
17,32311
18,32317
20,32326
21,32328
19,50460
1,32333
10,32347
10,32349
11,32350
22,2005819
12,32355
11,32565
23,32383
23,32384
9,32397
16,32448
11,32401
19,32532
10,50155
12,32403
13,32407
3,32419
11,32430
11,32431
14,32436
21,32704
14,32438
6,32661
21,39810
15,32445
18,32460
18,32462
19,32463
5,2010897
5,32550
9,32553
22,32466
23,32469
23,32470
3,32478
4,32480
6,32481
7,32488
9,32496
9,32497
9,32498
9,32499
12,32509
13,32511
13,32513
13,32518
16,32523
14,32678
9,36860
10,32556
10,32557
10,32560
14,32566
14,32570
15,32572
11,2025361
20,32585
21,32590
23,32595
2,32597
6,32605
10,32612
10,32670
11,32616
12,32618
12,32619
13,32622
15,32628
15,32629
22,2010176
5,2010899
7,2038591
9,2012529
15,32631
16,32635
17,32636
17,32637
10,32672
18,32641
18,32642
20,32649
20,32650
20,32651
21,32654
21,32656
5,32660
9,32668
14,32681
15,32682
17,32690
16,33491
10,2012472
16,33492
18,32693
19,32694
21,32701
21,32703
21,32705
8,32716
22,2005821
10,32720
18,35500
10,32721
10,32722
12,32780
11,32726
12,32728
21,32741
2,32744
2,32745
8,32748
13,32754
14,32755
19,2004234
17,32761
18,32765
23,32772
10,32775
14,32790
15,32795
17,32799
17,32802
19,32805
12,32836
13,32884
15,32922
15,32932
16,32956
17,32966
19,32979
19,32980
19,32982
21,33001
21,33008
6,2009335
22,2005822
8,33047
9,33048
22,2010178
11,34065
12,44464
10,33051
10,33052
10,33053
12,33059
13,33061
13,33065
15,33077
16,33079
16,33080
16,33081
7,33882
19,33091
1,33105
1,33106
7,33119
7,33333
8,33124
20,33535
9,33125
9,33127
10,33128
10,33129
11,33131
14,33222
15,33263
21,33304
21,33310
0,33318
20,34047
2,33320
10,33566
6,33322
9,33341
11,33358
14,33372
16,33376
3,33393
9,33409
11,33414
12,33421
15,33433
17,33440
8,33474
12,33481
13,33482
13,33484
11,40589
14,33486
16,33490
22,33499
23,33500
5,33508
12,33516
13,33517
15,33518
16,33521
16,33522
16,33523
17,33525
0,34052
19,33532
19,33533
20,33541
21,33544
21,33545
23,33547
5,33553
8,33558
9,33564
12,2009439
10,33565
13,33609
15,33633
8,33700
9,33701
10,33710
11,33713
11,33716
14,33722
16,33727
12,34116
20,33737
22,33742
6,33749
7,33752
9,33755
10,33758
16,39400
15,33832
21,33856
22,33858
1,33868
1,33869
2,33871
5,33875
6,33876
6,33879
21,34048
7,33883
17,34574
7,33885
8,33891
10,33904
10,33906
11,33909
11,33915
13,33923
15,33932
15,33934
17,33942
9,35525
19,33947
19,33949
15,34236
21,34621
22,33957
23,33958
4,33968
10,33980
10,33981
10,33983
11,33986
14,33992
1,34055
12,2012473
16,33998
21,34008
8,34015
8,34018
13,34028
18,34041
9,34060
12,2012474
11,34067
11,34068
13,34072
13,34074
15,34079
15,34081
18,34088
18,34089
18,34091
21,34096
22,34099
20,34253
8,34111
13,34134
13,34135
14,34144
15,34157
19,34182
19,34183
19,34185
20,34189
22,34193
9,34213
12,34224
13,34226
13,34227
20,34254
20,34620
10,34280
10,34281
12,34285
12,34286
13,34287
21,34437
13,34288
15,34290
17,34292
19,34296
19,34297
8,2009336
8,2009343
9,34310
10,34311
9,34492
10,34312
15,34384
18,34536
16,34395
17,34415
18,34418
20,34432
22,2005828
21,34440
21,34444
21,34448
8,2009337
8,2009352
7,34463
8,34472
8,34475
8,34476
20,34537
10,34498
10,34499
11,34506
13,34514
14,34520
22,2005832
16,34530
5,34543
7,34544
13,34556
14,34557
15,34565
16,34568
9,34647
9,35387
21,34582
23,34583
0,34584
7,34595
9,34598
10,34601
12,34604
8,36003
15,34608
18,34614
8,2009338
22,2009332
19,34616
19,34617
0,39846
6,34632
8,34638
8,34643
10,34650
11,34653
12,34658
7,2038593
13,34725
14,34747
9,34913
15,34758
16,34769
17,34789
19,34798
20,34807
22,39563
20,34810
22,34822
0,34825
11,34851
2,35130
15,34866
12,2012476
18,34877
18,34878
20,34891
21,34898
22,34901
7,34909
5,36855
10,34915
10,34918
22,2005831
8,2009340
9,35084
22,35128
22,2005833
18,34994
19,35000
22,2005834
9,35085
11,35096
11,35097
12,35104
12,35105
7,36856
9,35388
15,35111
19,35119
19,35120
20,35124
8,35133
11,35157
14,35168
19,35176
21,35181
10,35689
8,35187
12,35190
14,35192
14,35194
15,35195
18,35201
21,35206
8,35214
9,35215
10,35218
13,35293
12,35221
13,35222
14,35223
15,35224
15,35225
17,35229
21,35234
18,44401
3,35240
8,35247
9,35251
10,35253
10,35254
12,35258
12,35259
13,35265
13,35266
12,2012477
2,35279
8,35283
18,43873
11,35290
12,35291
15,35322
16,35334
16,35338
17,35342
18,35347
8,35384
19,35349
22,35370
22,35371
22,35373
4,35377
9,35390
10,35391
12,35396
14,35400
9,2001831
21,35415
5,35419
14,35466
5,35420
6,35421
22,2005836
22,2005841
10,35527
15,35474
16,35480
19,35501
19,35502
19,35503
7,35514
8,35955
8,35516
10,35532
12,35537
14,35550
21,35560
23,35562
0,35563
7,35566
17,35576
10,35586
11,35589
16,35595
20,35604
20,35605
21,35608
10,35687
21,35609
7,35614
8,35617
10,35622
14,35643
14,35645
19,35783
15,35651
16,35652
17,35656
18,35659
15,2050923
21,35667
8,2009349
7,2001824
21,35668
8,35677
8,35678
8,35680
22,2005839
10,35686
11,35690
12,35692
20,35911
20,35909
12,35693
15,35704
15,35705
15,35706
15,35708
15,35709
9,36223
16,35710
16,35712
18,35714
18,35717
19,35719
20,35721
20,35723
21,35724
22,35725
22,35727
8,35732
10,35736
8,2009345
22,2010181
10,35737
15,35771
12,2012478
18,35777
23,35952
9,35790
9,35791
14,35800
17,35804
18,35805
19,35809
9,35820
8,36004
14,35825
18,35829
8,35835
10,35836
13,35837
14,35839
14,35840
19,35843
17,35888
19,35844
21,35848
16,35887
2,35850
14,35855
17,35859
20,35864
22,2005844
10,35875
12,35877
12,35879
15,35883
16,35886
17,35889
18,35890
18,35893
18,35894
18,35895
22,2010182
18,35896
18,35899
19,35903
19,35906
19,35907
20,35912
4,35918
5,35920
8,35923
8,35924
8,35925
13,35936
13,35937
14,35938
16,35944
17,35945
19,35947
22,35949
1,36061
22,35951
10,35958
18,35969
21,35975
7,35979
16,35991
16,35992
17,35993
9,36006
10,36007
11,36008
11,36009
12,36011
22,2005850
8,2005857
12,36012
17,36941
15,36018
1,36028
8,36030
22,36039
15,36111
14,36047
15,36049
17,36053
20,36058
20,40801
8,36062
8,36063
10,36065
13,36074
8,36131
16,36078
16,36079
19,36085
1,36090
22,2005847
6,36094
9,36096
9,36097
18,42373
13,36103
14,36107
15,36109
15,36112
15,36113
16,36115
18,36119
19,36120
19,36121
19,36122
20,36124
21,36126
22,36127
23,36129
1,36130
10,36137
14,36140
15,36141
15,36143
16,36144
16,36145
13,2150134
10,2147196
8,2153643
22,2005848
8,2009351
16,36146
17,36148
18,36150
18,36152
21,36155
19,36671
1,36159
8,36163
12,36168
14,36170
21,36175
11,36185
11,36186
13,36189
18,36198
21,36199
11,36205
18,36211
16,36817
13,36227
17,36235
2,36240
22,2010183
6,36242
1,36215
22,2005849
20,36453
12,2012479
14,36629
11,36984
11,36655
14,36660
15,36663
18,36669
22,50126
20,36673
0,36677
2,36678
7,36685
8,36687
14,2036753
10,36691
10,36692
22,2005851
10,36695
14,36698
0,36675
13,2009441
16,36701
22,36712
6,36717
8,36720
9,36721
10,36724
15,36742
21,36793
16,36748
16,36749
17,36753
18,36758
9,36896
18,36759
2,36769
14,36783
14,36784
20,36792
2,36801
8,36803
10,36804
11,36807
12,36808
12,36809
12,36810
13,36813
14,36815
21,36833
21,36820
12,2012480
9,2009354
3,36835
10,36841
22,2005852
10,36842
16,36846
16,36848
17,36849
12,2012483
18,36850
19,36851
22,36853
18,39102
7,36857
16,36847
22,2010184
9,2009355
7,36859
14,36863
14,36866
16,36872
17,36875
12,36992
19,36878
20,36880
21,36881
21,36882
23,36884
21,36883
14,36865
6,36892
8,36895
9,36897
9,36898
7,2005853
8,2005854
20,50464
11,36899
13,36903
13,36904
14,36923
16,36939
9,2009356
7,2038595
17,36940
0,36965
4,36970
5,36971
20,37084
13,37033
1,36966
15,37216
12,37284
12,37285
14,37288
21,37388
14,37289
20,37855
18,37293
19,37295
19,37296
20,37298
23,37302
23,37303
4,37304
7,37306
7,37308
8,2005858
8,37309
10,37315
10,37316
10,37317
11,37318
8,42342
11,37319
13,37341
13,37342
14,37354
16,42458
16,37366
18,37376
13,37343
20,37382
14,40888
20,37385
14,37587
1,37391
4,37394
12,38250
5,37395
6,37400
19,37926
9,37407
10,37413
10,37484
22,2010185
12,2012482
11,37487
17,37497
12,38961
16,37518
21,37501
7,37502
13,42552
8,37503
10,37506
10,37507
12,37512
7,2038596
13,37515
14,37516
15,37517
0,38035
17,37519
8,37907
13,37513
19,37521
0,37525
17,37709
4,37526
6,37527
8,37528
11,2009358
11,37531
12,37532
13,37533
11,41165
15,37539
16,37542
16,37543
14,37699
16,37706
16,37546
18,37550
18,37551
19,37552
19,37554
13,2148041
7,2038597
3,37557
4,37559
8,37568
10,37573
11,37574
8,37838
11,37575
13,37581
13,37585
14,37588
15,37589
15,37592
11,2009359
11,2009360
16,37599
16,37601
13,45351
16,37605
17,37609
18,37610
19,37612
1,37620
16,39406
11,2092218
1,37621
12,2012484
7,37624
8,37625
8,37626
9,37628
10,37629
15,37664
15,37665
16,37668
20,37676
20,37677
22,37679
22,37680
11,37694
15,37705
21,37715
2,37721
3,37722
8,37725
9,37729
13,37752
16,37767
17,37769
6,37782
17,37832
9,37787
11,37842
9,37788
8,2151092
13,2151323
11,37791
17,37802
22,37806
6,37809
8,2005861
13,37822
14,37823
15,37853
21,37805
14,37826
15,37828
16,37830
20,50465
12,37843
12,37844
12,37846
14,37851
13,38251
15,37852
12,2012486
15,38137
21,37856
0,37859
0,37860
7,37862
7,38084
12,2001970
8,37866
13,50049
9,37867
9,37869
9,37870
11,37879
13,37881
10,37873
12,38374
14,37883
15,37889
17,37891
18,37894
7,37900
15,37959
17,40658
0,38117
14,39920
8,37905
14,46274
20,37927
13,39781
22,37930
22,37931
23,37932
8,37943
10,37948
11,37952
13,38962
17,37962
19,38027
18,37964
18,37965
20,37967
11,2009363
6,38492
20,37968
22,37970
13,37981
13,37983
20,38003
8,38013
10,38016
11,38018
11,38019
14,38021
19,38028
20,38032
21,38033
16,38046
14,38020
18,38049
20,38050
1,38054
3,38055
9,38059
10,38063
19,38719
12,38065
18,38071
2,38610
18,38072
13,39987
